"phase","parPri","parPub","trial","predResp","corr","phaseNum","trialType","block","excInh","ctrlType"
"ph1",6536686,"BLIND",48,0,1,1,"e4-",12,"Inh","pre. (E & I)"
"ph1",6536686,"BLIND",49,1,0,1,"Ee4+",13,"Inh","pre. (E & I)"
"ph1",6536686,"BLIND",50,0,0,1,"Ie1-",13,"Exc","pre. (E & I)"
"ph1",6536686,"BLIND",51,0,1,1,"e1+",13,"Exc","pre. (E & I)"
"ph1",6536686,"BLIND",52,0,0,1,"e4-",13,"Inh","pre. (E & I)"
"ph1",6536686,"BLIND",53,1,1,1,"Ee4+",14,"Inh","pre. (E & I)"
"ph1",6536686,"BLIND",54,0,1,1,"Ie1-",14,"Exc","pre. (E & I)"
"ph1",6536686,"BLIND",55,1,0,1,"e4-",14,"Inh","pre. (E & I)"
"ph1",6536686,"BLIND",56,0,0,1,"e1+",14,"Exc","pre. (E & I)"
"ph1",6536686,"BLIND",57,1,0,1,"Ie1-",15,"Exc","pre. (E & I)"
"ph1",6536686,"BLIND",58,1,1,1,"e1+",15,"Exc","pre. (E & I)"
"ph1",6536686,"BLIND",59,1,1,1,"Ee4+",15,"Inh","pre. (E & I)"
"ph1",6536686,"BLIND",60,0,1,1,"e4-",15,"Inh","pre. (E & I)"
"ph1",6536686,"BLIND",61,0,0,1,"e1+",16,"Exc","pre. (E & I)"
"ph1",6536686,"BLIND",62,0,1,1,"Ie1-",16,"Exc","pre. (E & I)"
"ph1",6536686,"BLIND",63,1,0,1,"e4-",16,"Inh","pre. (E & I)"
"ph1",6536686,"BLIND",64,1,1,1,"Ee4+",16,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",1,1,1,1,"e1+",1,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",2,0,1,1,"e4-",1,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",3,0,0,1,"Ee4+",1,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",4,1,0,1,"Ie1-",1,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",5,1,1,1,"e1+",2,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",6,0,1,1,"e4-",2,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",7,0,1,1,"Ie1-",2,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",8,0,0,1,"Ee4+",2,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",9,1,0,1,"Ie1-",3,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",10,1,1,1,"e1+",3,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",11,0,0,1,"Ee4+",3,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",12,1,0,1,"e4-",3,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",13,1,1,1,"Ee4+",4,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",14,1,1,1,"e1+",4,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",15,0,1,1,"Ie1-",4,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",16,1,0,1,"e4-",4,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",17,0,1,1,"Ie1-",5,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",18,1,1,1,"Ee4+",5,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",19,1,0,1,"e4-",5,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",20,1,1,1,"e1+",5,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",21,1,1,1,"e1+",6,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",22,0,1,1,"Ie1-",6,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",23,1,1,1,"Ee4+",6,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",24,0,1,1,"e4-",6,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",25,1,1,1,"Ee4+",7,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",26,0,1,1,"e4-",7,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",27,1,1,1,"e1+",7,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",28,0,1,1,"Ie1-",7,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",29,1,1,1,"e1+",8,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",30,0,1,1,"e4-",8,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",31,1,1,1,"Ee4+",8,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",32,0,1,1,"Ie1-",8,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",33,1,1,1,"e1+",9,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",34,0,1,1,"Ie1-",9,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",35,0,1,1,"e4-",9,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",36,1,1,1,"Ee4+",9,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",37,1,1,1,"e1+",10,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",38,0,1,1,"e4-",10,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",39,0,0,1,"Ee4+",10,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",40,0,1,1,"Ie1-",10,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",41,0,0,1,"e4-",11,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",42,0,0,1,"Ie1-",11,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",43,1,0,1,"e1+",11,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",44,0,1,1,"Ee4+",11,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",45,1,0,1,"Ie1-",12,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",46,1,1,1,"e1+",12,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",47,0,1,1,"e4-",12,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",48,0,0,1,"Ee4+",12,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",49,1,0,1,"Ee4+",13,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",50,1,1,1,"e4-",13,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",51,1,1,1,"Ie1-",13,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",52,0,1,1,"e1+",13,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",53,1,0,1,"e4-",14,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",54,0,0,1,"e1+",14,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",55,1,1,1,"Ee4+",14,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",56,0,1,1,"Ie1-",14,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",57,0,1,1,"Ie1-",15,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",58,0,0,1,"e1+",15,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",59,1,1,1,"Ee4+",15,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",60,1,0,1,"e4-",15,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",61,0,1,1,"e4-",16,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",62,0,0,1,"Ee4+",16,"Inh","pre. (E & I)"
"ph1",6543348,"BLIND",63,0,0,1,"e1+",16,"Exc","pre. (E & I)"
"ph1",6543348,"BLIND",64,1,0,1,"Ie1-",16,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",1,1,1,1,"e1+",1,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",2,1,0,1,"Ie1-",1,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",3,0,1,1,"e4-",1,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",4,0,0,1,"Ee4+",1,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",5,0,0,1,"Ie1-",2,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",6,1,0,1,"Ee4+",2,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",7,1,0,1,"e1+",2,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",8,1,1,1,"e4-",2,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",9,1,0,1,"e4-",3,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",10,1,0,1,"Ie1-",3,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",11,1,1,1,"Ee4+",3,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",12,0,0,1,"e1+",3,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",13,1,0,1,"e4-",4,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",14,1,1,1,"Ee4+",4,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",15,1,1,1,"e1+",4,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",16,1,0,1,"Ie1-",4,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",17,1,0,1,"Ie1-",5,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",18,1,1,1,"e1+",5,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",19,1,0,1,"e4-",5,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",20,1,1,1,"Ee4+",5,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",21,1,1,1,"Ee4+",6,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",22,1,1,1,"e1+",6,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",23,0,1,1,"e4-",6,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",24,1,0,1,"Ie1-",6,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",25,0,1,1,"e4-",7,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",26,1,0,1,"Ie1-",7,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",27,0,0,1,"e1+",7,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",28,1,1,1,"Ee4+",7,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",29,1,1,1,"Ee4+",8,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",30,1,0,1,"Ie1-",8,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",31,0,1,1,"e4-",8,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",32,1,1,1,"e1+",8,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",33,1,0,1,"Ie1-",9,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",34,1,0,1,"e4-",9,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",35,1,1,1,"e1+",9,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",36,1,1,1,"Ee4+",9,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",37,1,1,1,"Ee4+",10,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",38,0,1,1,"Ie1-",10,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",39,1,0,1,"e4-",10,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",40,0,0,1,"e1+",10,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",41,0,1,1,"Ie1-",11,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",42,1,1,1,"e1+",11,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",43,1,1,1,"Ee4+",11,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",44,0,1,1,"e4-",11,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",45,1,0,1,"Ie1-",12,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",46,0,0,1,"Ee4+",12,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",47,0,1,1,"e4-",12,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",48,1,1,1,"e1+",12,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",49,1,0,1,"e1+",13,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",50,1,1,1,"Ie1-",13,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",51,0,0,1,"e4-",13,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",52,1,0,1,"Ee4+",13,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",53,1,0,1,"e4-",14,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",54,1,1,1,"e1+",14,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",55,1,0,1,"Ie1-",14,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",56,1,1,1,"Ee4+",14,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",57,1,1,1,"e1+",15,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",58,1,1,1,"Ee4+",15,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",59,1,0,1,"Ie1-",15,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",60,0,1,1,"e4-",15,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",61,0,1,1,"Ie1-",16,"Exc","pre. (E & I)"
"ph1",6548081,"BLIND",62,0,1,1,"e4-",16,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",63,0,0,1,"Ee4+",16,"Inh","pre. (E & I)"
"ph1",6548081,"BLIND",64,1,1,1,"e1+",16,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",1,1,1,1,"e1+",1,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",2,1,0,1,"e4-",1,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",3,0,0,1,"Ee4+",1,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",4,1,0,1,"Ie1-",1,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",5,1,1,1,"Ee4+",2,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",6,1,0,1,"e4-",2,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",7,1,1,1,"e1+",2,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",8,0,1,1,"Ie1-",2,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",9,1,1,1,"Ee4+",3,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",10,1,1,1,"e1+",3,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",11,0,1,1,"e4-",3,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",12,1,0,1,"Ie1-",3,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",13,0,1,1,"e4-",4,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",14,0,0,1,"Ee4+",4,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",15,1,1,1,"e1+",4,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",16,0,1,1,"Ie1-",4,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",17,1,0,1,"e1+",5,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",18,0,0,1,"Ie1-",5,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",19,1,0,1,"Ee4+",5,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",20,1,1,1,"e4-",5,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",21,0,1,1,"Ee4+",6,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",22,0,0,1,"Ie1-",6,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",23,0,1,1,"e1+",6,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",24,0,0,1,"e4-",6,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",25,1,0,1,"e4-",7,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",26,1,0,1,"Ie1-",7,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",27,0,0,1,"Ee4+",7,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",28,1,1,1,"e1+",7,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",29,0,1,1,"e4-",8,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",30,0,0,1,"e1+",8,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",31,0,0,1,"Ee4+",8,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",32,1,0,1,"Ie1-",8,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",33,1,0,1,"e4-",9,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",34,0,0,1,"Ee4+",9,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",35,1,1,1,"e1+",9,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",36,0,1,1,"Ie1-",9,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",37,0,0,1,"e1+",10,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",38,1,0,1,"Ie1-",10,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",39,1,1,1,"Ee4+",10,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",40,1,0,1,"e4-",10,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",41,0,0,1,"Ee4+",11,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",42,1,1,1,"e1+",11,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",43,0,1,1,"Ie1-",11,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",44,1,0,1,"e4-",11,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",45,0,1,1,"Ie1-",12,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",46,1,1,1,"Ee4+",12,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",47,0,0,1,"e1+",12,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",48,0,1,1,"e4-",12,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",49,1,0,1,"e4-",13,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",50,1,1,1,"e1+",13,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",51,0,0,1,"Ee4+",13,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",52,0,1,1,"Ie1-",13,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",53,0,1,1,"Ie1-",14,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",54,1,1,1,"Ee4+",14,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",55,1,0,1,"e4-",14,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",56,1,1,1,"e1+",14,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",57,0,1,1,"Ie1-",15,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",58,1,1,1,"Ee4+",15,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",59,1,1,1,"e1+",15,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",60,0,1,1,"e4-",15,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",61,1,0,1,"e4-",16,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",62,1,1,1,"Ee4+",16,"Inh","pre. (E & I)"
"ph1",6555876,"BLIND",63,0,1,1,"Ie1-",16,"Exc","pre. (E & I)"
"ph1",6555876,"BLIND",64,1,1,1,"e1+",16,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",1,0,1,1,"Ie1-",1,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",2,1,1,1,"e1+",1,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",3,1,1,1,"Ee4+",1,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",4,0,1,1,"e4-",1,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",5,0,1,1,"Ie1-",2,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",6,1,1,1,"Ee4+",2,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",7,0,1,1,"e4-",2,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",8,1,1,1,"e1+",2,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",9,1,0,1,"e4-",3,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",10,1,0,1,"Ie1-",3,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",11,1,1,1,"e1+",3,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",12,0,0,1,"Ee4+",3,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",13,1,0,1,"Ie1-",4,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",14,0,0,1,"Ee4+",4,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",15,0,0,1,"e1+",4,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",16,0,1,1,"e4-",4,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",17,0,0,1,"Ee4+",5,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",18,1,0,1,"Ie1-",5,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",19,1,1,1,"e1+",5,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",20,0,1,1,"e4-",5,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",21,0,1,1,"e4-",6,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",22,1,1,1,"e1+",6,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",23,1,0,1,"Ie1-",6,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",24,0,0,1,"Ee4+",6,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",25,1,1,1,"e1+",7,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",26,0,1,1,"Ie1-",7,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",27,1,0,1,"e4-",7,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",28,0,0,1,"Ee4+",7,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",29,0,1,1,"Ie1-",8,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",30,1,1,1,"e1+",8,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",31,1,1,1,"Ee4+",8,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",32,0,1,1,"e4-",8,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",33,1,1,1,"Ee4+",9,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",34,0,1,1,"Ie1-",9,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",35,1,1,1,"e1+",9,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",36,0,1,1,"e4-",9,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",37,0,0,1,"Ee4+",10,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",38,0,1,1,"Ie1-",10,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",39,0,1,1,"e4-",10,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",40,1,1,1,"e1+",10,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",41,1,1,1,"e1+",11,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",42,1,0,1,"Ie1-",11,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",43,1,0,1,"e4-",11,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",44,0,0,1,"Ee4+",11,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",45,1,0,1,"Ee4+",12,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",46,0,0,1,"Ie1-",12,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",47,1,0,1,"e1+",12,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",48,1,1,1,"e4-",12,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",49,0,1,1,"e4-",13,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",50,1,0,1,"Ie1-",13,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",51,0,0,1,"Ee4+",13,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",52,1,1,1,"e1+",13,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",53,0,0,1,"e4-",14,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",54,1,0,1,"e1+",14,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",55,0,1,1,"Ee4+",14,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",56,0,0,1,"Ie1-",14,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",57,0,1,1,"e4-",15,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",58,0,1,1,"Ie1-",15,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",59,1,1,1,"Ee4+",15,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",60,1,1,1,"e1+",15,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",61,0,1,1,"Ie1-",16,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",62,0,1,1,"e4-",16,"Inh","pre. (E & I)"
"ph1",6556219,"BLIND",63,1,1,1,"e1+",16,"Exc","pre. (E & I)"
"ph1",6556219,"BLIND",64,0,0,1,"Ee4+",16,"Inh","pre. (E & I)"
"ph1",6559388,"BLIND",1,1,1,1,"Ee4+",1,"Inh","pre. (E & I)"
"ph1",6559388,"BLIND",2,1,1,1,"e1+",1,"Exc","pre. (E & I)"
"ph1",6559388,"BLIND",3,1,0,1,"Ie1-",1,"Exc","pre. (E & I)"
"ph1",6559388,"BLIND",4,0,1,1,"e4-",1,"Inh","pre. (E & I)"
"ph1",6559388,"BLIND",5,0,1,1,"Ie1-",2,"Exc","pre. (E & I)"
"ph1",6559388,"BLIND",6,1,1,1,"Ee4+",2,"Inh","pre. (E & I)"
"ph1",6559388,"BLIND",7,1,0,1,"e4-",2,"Inh","pre. (E & I)"
"ph1",6559388,"BLIND",8,1,1,1,"e1+",2,"Exc","pre. (E & I)"
"ph1",6559388,"BLIND",9,1,1,1,"e1+",3,"Exc","pre. (E & I)"
"ph1",6559388,"BLIND",10,1,0,1,"e4-",3,"Inh","pre. (E & I)"
"ph1",6559388,"BLIND",11,0,1,1,"Ie1-",3,"Exc","pre. (E & I)"
"ph1",6559388,"BLIND",12,0,0,1,"Ee4+",3,"Inh","pre. (E & I)"
"ph1",6559388,"BLIND",13,1,0,1,"Ee4+",4,"Inh","pre. (E & I)"
"ph1",6559388,"BLIND",14,0,0,1,"e4-",4,"Inh","pre. (E & I)"
"ph1",6559388,"BLIND",15,0,0,1,"Ie1-",4,"Exc","pre. (E & I)"
"ph1",6559388,"BLIND",16,1,0,1,"e1+",4,"Exc","pre. (E & I)"
"ph1",6559388,"BLIND",17,1,1,1,"Ee4+",5,"Inh","pre. (E & I)"
"ph1",6559388,"BLIND",18,0,1,1,"Ie1-",5,"Exc","pre. (E & I)"
"ph1",6559388,"BLIND",19,0,1,1,"e4-",5,"Inh","pre. (E & I)"
"ph1",6559388,"BLIND",20,1,1,1,"e1+",5,"Exc","pre. (E & I)"
"ph1",6559388,"BLIND",21,0,0,1,"Ee4+",6,"Inh","pre. (E & I)"
"ph1",6559388,"BLIND",22,0,1,1,"Ie1-",6,"Exc","pre. (E & I)"
"ph1",6559388,"BLIND",23,1,0,1,"e4-",6,"Inh","pre. (E & I)"
"ph1",6559388,"BLIND",24,0,0,1,"e1+",6,"Exc","pre. (E & I)"
"ph1",6559388,"BLIND",25,1,0,1,"Ie1-",7,"Exc","pre. (E & I)"
"ph1",6559388,"BLIND",26,1,1,1,"e1+",7,"Exc","pre. (E & I)"
"ph1",6559388,"BLIND",27,0,1,1,"e4-",7,"Inh","pre. (E & I)"
"ph1",6559388,"BLIND",28,0,0,1,"Ee4+",7,"Inh","pre. (E & I)"
"ph1",6559388,"BLIND",29,0,1,1,"e4-",8,"Inh","pre. (E & I)"
"ph1",6559388,"BLIND",30,0,1,1,"Ie1-",8,"Exc","pre. (E & I)"
